observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids,id,p_id
91084384,Yes,91084387,No,Yes,,91084384_91084387,91084387_91084384
91125304,Yes,91125524,Yes,Yes,,91125304_91125524,91125524_91125304
91125524,Yes,91125304,Yes,Yes,,91125524_91125304,91125304_91125524
91378776,Yes,91378779,Yes,Yes,,91378776_91378779,91378779_91378776
91378779,Yes,91378776,Yes,Yes,,91378779_91378776,91378776_91378779
91588552,Yes,91588952,Yes,Yes,,91588552_91588952,91588952_91588552
91588952,Yes,91588552,Yes,Yes,,91588952_91588552,91588552_91588952
91596288,Yes,91596559,No,Yes,,91596288_91596559,91596559_91596288
91782663,Yes,91782664,No,Yes,,91782663_91782664,91782664_91782663
91782680,Yes,91782681,No,Yes,,91782680_91782681,91782681_91782680
91790925,Yes,91791324,Yes,Yes,,91790925_91791324,91791324_91790925
91791324,Yes,91790925,Yes,Yes,,91791324_91790925,91790925_91791324
91889319,Yes,91889761,No,Yes,,91889319_91889761,91889761_91889319
91889761,No,91889319,Yes,Yes,,91889761_91889319,91889319_91889761
92135187,Yes,92135967,No,Yes,,92135187_92135967,92135967_92135187
92137210,Yes,92137211,No,Yes,,92137210_92137211,92137211_92137210
92137231,Yes,92137237,No,Yes,,92137231_92137237,92137237_92137231
92137264,Yes,92144531,Yes,Yes,,92137264_92144531,92144531_92137264
92144531,Yes,92137264,Yes,Yes,,92144531_92137264,92137264_92144531
92394534,Yes,92394550,No,Yes,,92394534_92394550,92394550_92394534
92394534,Yes,923945352,No,Yes,,92394534_923945352,923945352_92394534
92394537,Yes,92394555,Yes,Yes,,92394537_92394555,92394555_92394537
92394552,Yes,92394534,Yes,Yes,,92394552_92394534,92394534_92394552
92394555,Yes,92394537,Yes,Yes,,92394555_92394537,92394537_92394555
92817859,Yes,92817860,No,Yes,,92817859_92817860,92817860_92817859
92928170,No,92928169,No,Yes,,92928170_92928169,92928169_92928170
93029126,Yes,93029097,No,Yes,,93029126_93029097,93029097_93029126
93029346,Yes,93029334,No,Yes,,93029346_93029334,93029334_93029346
93072412,No,93072413,No,Yes,,93072412_93072413,93072413_93072412
93072421,Yes,93072425,No,Yes,,93072421_93072425,93072425_93072421
93072422,Yes,93072425,No,Yes,,93072422_93072425,93072425_93072422
93096614,Yes,189522373,Yes,Yes,,93096614_189522373,189522373_93096614
93096624,Yes,262145496,No,Yes,,93096624_262145496,262145496_93096624
93253933,Yes,93253934,No,Yes,,93253933_93253934,93253934_93253933
93253934,No,93253933,Yes,Yes,,93253934_93253933,93253933_93253934
93272373,Yes,106132007,No,Yes,,93272373_106132007,106132007_93272373
93550821,No,93550813,No,Yes,,93550821_93550813,93550813_93550821
94545153,Yes,94545832,Yes,Yes,,94545153_94545832,94545832_94545153
94545832,Yes,94545153,Yes,Yes,,94545832_94545153,94545153_94545832
94671271,Yes,94671272,No,Yes,,94671271_94671272,94671272_94671271
94775224,Yes,94777185,No,Yes,,94775224_94777185,94777185_94775224
94777185,No,94775224,Yes,Yes,,94777185_94775224,94775224_94777185
94778694,Yes,94778638,No,Yes,,94778694_94778638,94778638_94778694
94949194,Yes,94978892,Yes,Yes,,94949194_94978892,94978892_94949194
94978892,Yes,94949194,Yes,Yes,,94978892_94949194,94949194_94978892
95660945,Yes,95668419,No,Yes,,95660945_95668419,95668419_95660945
95661349,No,95660547,No,Yes,,95661349_95660547,95660547_95661349
95861267,Yes,95862887,No,Yes,,95861267_95862887,95862887_95861267
96395763,Yes,96395766,No,Yes,,96395763_96395766,96395766_96395763
96714360,Yes,96714361,No,Yes,,96714360_96714361,96714361_96714360
96732137,Yes,96732138,No,Yes,,96732137_96732138,96732138_96732137
96841067,Yes,96841068,No,Yes,,96841067_96841068,96841068_96841067
96882979,Yes,96882980,Yes,Yes,,96882979_96882980,96882980_96882979
96882980,Yes,96882979,Yes,Yes,,96882980_96882979,96882979_96882980
97126008,Yes,97125630,No,Yes,,97126008_97125630,97125630_97126008
97254274,Yes,97254276,Yes,Yes,,97254274_97254276,97254276_97254274
97254276,Yes,97254274,Yes,Yes,,97254276_97254274,97254274_97254276
97314562,Yes,97314563,No,Yes,,97314562_97314563,97314563_97314562
97324733,Yes,97324555,No,Yes,,97324733_97324555,97324555_97324733
97326888,No,96099633,No,Yes,,97326888_96099633,96099633_97326888
97610244,No,97610245,Yes,Yes,,97610244_97610245,97610245_97610244
97610245,Yes,97610244,No,Yes,,97610245_97610244,97610244_97610245
97870496,Yes,97871288,No,Yes,,97870496_97871288,97871288_97870496
97880138,Yes,28545358,Yes,Yes,,97880138_28545358,28545358_97880138
98131722,Yes,98131717,No,Yes,,98131722_98131717,98131717_98131722
98368575,Yes,98368576,Yes,Yes,,98368575_98368576,98368576_98368575
98368576,Yes,98368575,Yes,Yes,,98368576_98368575,98368575_98368576
98518083,Yes,98518084,No,Yes,,98518083_98518084,98518084_98518083
98518084,No,98518083,Yes,Yes,,98518084_98518083,98518083_98518084
98518142,Yes,98518139,No,Yes,,98518142_98518139,98518139_98518142
98518142,Yes,98801644,No,Yes,,98518142_98801644,98801644_98518142
98529493,Yes,96882982,No,Yes,,98529493_96882982,96882982_98529493
98596694,No,98596826,No,Yes,,98596694_98596826,98596826_98596694
98604424,Yes,31535775,No,Yes,,98604424_31535775,31535775_98604424
98782881,Yes,98783065,Yes,Yes,,98782881_98783065,98783065_98782881
98783065,Yes,98782881,Yes,Yes,,98783065_98782881,98782881_98783065
98812635,Yes,98812636,Yes,Yes,,98812635_98812636,98812636_98812635
98812636,Yes,98812635,Yes,Yes,,98812636_98812635,98812635_98812636
98812640,No,98812642,No,Yes,,98812640_98812642,98812642_98812640
99108894,Yes,99108893,No,Yes,,99108894_99108893,99108893_99108894
99252816,Yes,99252817,No,Yes,,99252816_99252817,99252817_99252816
99316187,Yes,99315342,No,Yes,,99316187_99315342,99315342_99316187
99333107,No,99333288,No,Yes,,99333107_99333288,99333288_99333107
99333288,No,99333107,No,Yes,,99333288_99333107,99333107_99333288
99381422,Yes,99381427,No,Yes,,99381422_99381427,99381427_99381422
99404064,No,99404065,No,Yes,,99404064_99404065,99404065_99404064
99404065,No,99404064,No,Yes,,99404065_99404064,99404064_99404065
99429982,Yes,99432554,No,Yes,,99429982_99432554,99432554_99429982
99650269,No,99650271,Yes,Yes,,99650269_99650271,99650271_99650269
99650271,Yes,99650269,No,Yes,,99650271_99650269,99650269_99650271
99990955,No,99990956,No,Yes,,99990955_99990956,99990956_99990955
99990956,No,99990955,No,Yes,,99990956_99990955,99990955_99990956
100052837,No,100126056,Yes,Yes,,100052837_100126056,100126056_100052837
100053359,No,100053594,No,Yes,,100053359_100053594,100053594_100053359
100053594,No,100053359,No,Yes,,100053594_100053359,100053359_100053594
100060648,No,100060741,No,Yes,,100060648_100060741,100060741_100060648
100125424,Yes,100126056,Yes,Yes,,100125424_100126056,100126056_100125424
100125750,No,100126056,Yes,Yes,,100125750_100126056,100126056_100125750
100126056,Yes,100125750,No,Yes,,100126056_100125750,100125750_100126056
100126056,Yes,100125424,Yes,Yes,,100126056_100125424,100125424_100126056
100126056,Yes,100126348,Yes,Yes,,100126056_100126348,100126348_100126056
100126056,Yes,100052837,No,Yes,,100126056_100052837,100052837_100126056
100126056,Yes,100218796,Yes,Yes,,100126056_100218796,100218796_100126056
100126348,Yes,100126056,Yes,Yes,,100126348_100126056,100126056_100126348
100157926,Yes,100158013,No,Yes,,100157926_100158013,100158013_100157926
100191270,Yes,100191271,No,Yes,,100191270_100191271,100191271_100191270
100191271,No,100191270,Yes,Yes,,100191271_100191270,100191270_100191271
100213596,Yes,100213691,No,Yes,,100213596_100213691,100213691_100213596
100213691,No,100213596,Yes,Yes,,100213691_100213596,100213596_100213691
100218796,Yes,100126056,Yes,Yes,,100218796_100126056,100126056_100218796
100314445,Yes,100314533,No,Yes,,100314445_100314533,100314533_100314445
100414094,Yes,100414097,No,Yes,,100414094_100414097,100414097_100414094
100598485,Yes,100600106,Yes,Yes,,100598485_100600106,100600106_100598485
100598802,Yes,100598803,Yes,Yes,,100598802_100598803,100598803_100598802
100598803,Yes,100598802,Yes,Yes,,100598803_100598802,100598802_100598803
100600106,Yes,100598485,Yes,Yes,,100600106_100598485,100598485_100600106
100627129,Yes,100627169,Yes,Yes,,100627129_100627169,100627169_100627129
100627169,Yes,100627129,Yes,Yes,,100627169_100627129,100627129_100627169
100682402,No,100682403,No,Yes,,100682402_100682403,100682403_100682402
100682403,No,100682402,No,Yes,,100682403_100682402,100682402_100682403
100708606,Yes,100708607,Yes,Yes,,100708606_100708607,100708607_100708606
100708607,Yes,100708606,Yes,Yes,,100708607_100708606,100708606_100708607
100708626,Yes,100708622,No,Yes,,100708626_100708622,100708622_100708626
100708632,Yes,100708634,Yes,Yes,,100708632_100708634,100708634_100708632
100708632,Yes,100708633,No,Yes,,100708632_100708633,100708633_100708632
100708632,Yes,100708642,No,Yes,,100708632_100708642,100708642_100708632
100708634,Yes,100708632,Yes,Yes,,100708634_100708632,100708632_100708634
100786782,Yes,100786786,Yes,Yes,,100786782_100786786,100786786_100786782
100786786,Yes,100786782,Yes,Yes,,100786786_100786782,100786782_100786786
100876503,Yes,100876506,Yes,Yes,,100876503_100876506,100876506_100876503
100876506,Yes,100876503,Yes,Yes,,100876506_100876503,100876503_100876506
100952210,Yes,100952316,Yes,Yes,,100952210_100952316,100952316_100952210
100952316,Yes,100952210,Yes,Yes,,100952316_100952210,100952210_100952316
101073652,Yes,101073818,No,Yes,,101073652_101073818,101073818_101073652
101074371,Yes,101074747,Yes,Yes,,101074371_101074747,101074747_101074371
101074747,Yes,101074371,Yes,Yes,,101074747_101074371,101074371_101074747
101078740,Yes,101078794,No,Yes,,101078740_101078794,101078794_101078740
101261887,Yes,101262084,No,Yes,,101261887_101262084,101262084_101261887
101412590,Yes,101412591,Yes,Yes,,101412590_101412591,101412591_101412590
101412591,Yes,101412590,Yes,Yes,,101412591_101412590,101412590_101412591
101430193,Yes,101430198,No,Yes,,101430193_101430198,101430198_101430193
101447157,No,101447099,No,Yes,,101447157_101447099,101447099_101447157
101526283,Yes,101526322,No,Yes,,101526283_101526322,101526322_101526283
101530597,Yes,101530598,No,Yes,,101530597_101530598,101530598_101530597
101592881,Yes,17586182,No,Yes,,101592881_17586182,17586182_101592881
101996533,Yes,101996532,No,Yes,,101996533_101996532,101996532_101996533
101998671,Yes,101998669,No,Yes,,101998671_101998669,101998669_101998671
102021841,Yes,102021843,No,Yes,,102021841_102021843,102021843_102021841
102021843,No,102021841,Yes,Yes,,102021843_102021841,102021841_102021843
102103780,Yes,102103779,No,Yes,,102103780_102103779,102103779_102103780
102544205,Yes,193829102,No,Yes,,102544205_193829102,193829102_102544205
102691689,No,102691691,Yes,Yes,,102691689_102691691,102691691_102691689
102691691,Yes,102691689,No,Yes,,102691691_102691689,102691689_102691691
102720406,No,102720635,No,Yes,,102720406_102720635,102720635_102720406
102907353,Yes,102907398,No,Yes,,102907353_102907398,102907398_102907353
102907398,No,102907353,Yes,Yes,,102907398_102907353,102907353_102907398
103017971,Yes,103017970,No,Yes,,103017971_103017970,103017970_103017971
103042339,Yes,103042502,No,Yes,,103042339_103042502,103042502_103042339
103092874,No,103092936,No,Yes,,103092874_103092936,103092936_103092874
103092936,No,103092874,No,Yes,,103092936_103092874,103092874_103092936
103096282,Yes,103096628,Yes,Yes,,103096282_103096628,103096628_103096282
103096628,Yes,103096282,Yes,Yes,,103096628_103096282,103096282_103096628
103137514,Yes,673967,Yes,Yes,,103137514_673967,673967_103137514
103168851,Yes,151142411,No,Yes,,103168851_151142411,151142411_103168851
103189582,Yes,103189606,No,Yes,,103189582_103189606,103189606_103189582
103218458,Yes,101993570,No,Yes,,103218458_101993570,101993570_103218458
103281799,Yes,193828394,No,Yes,,103281799_193828394,193828394_103281799
103333626,Yes,103333743,No,Yes,,103333626_103333743,103333743_103333626
103333743,No,103333626,Yes,Yes,,103333743_103333626,103333626_103333743
103333835,No,103333626,Yes,Yes,,103333835_103333626,103333626_103333835
103370496,Yes,103370497,No,Yes,,103370496_103370497,103370497_103370496
103370497,No,103370496,Yes,Yes,,103370497_103370496,103370496_103370497
103395903,Yes,103395905,No,Yes,,103395903_103395905,103395905_103395903
103418665,No,103418665,No,Yes,,103418665_103418665,103418665_103418665
103443657,Yes,103444146,No,Yes,,103443657_103444146,103444146_103443657
103519418,Yes,103519417,No,Yes,,103519418_103519417,103519417_103519418
103528868,Yes,103528899,Yes,Yes,,103528868_103528899,103528899_103528868
103528899,Yes,103528868,Yes,Yes,,103528899_103528868,103528868_103528899
103598981,Yes,263222178,No,Yes,,103598981_263222178,263222178_103598981
103662869,Yes,103662871,No,Yes,,103662869_103662871,103662871_103662869
103662871,No,103662869,Yes,Yes,,103662871_103662869,103662869_103662871
103688007,Yes,103688009,No,Yes,,103688007_103688009,103688009_103688007
103688009,No,103688007,Yes,Yes,,103688009_103688007,103688007_103688009
103688052,Yes,103688053,No,Yes,,103688052_103688053,103688053_103688052
103688066,Yes,103688063,No,Yes,,103688066_103688063,103688063_103688066
103688115,No,103688116,No,Yes,,103688115_103688116,103688116_103688115
103688120,Yes,103688122,No,Yes,,103688120_103688122,103688122_103688120
103688129,Yes,103688130,No,Yes,,103688129_103688130,103688130_103688129
103821408,Yes,103821410,No,Yes,,103821408_103821410,103821410_103821408
103838721,Yes,103838719,No,Yes,,103838721_103838719,103838719_103838721
103838738,Yes,103954612,No,Yes,,103838738_103954612,103954612_103838738
103887856,Yes,66368233,No,Yes,,103887856_66368233,66368233_103887856
103889648,Yes,103889649,No,Yes,,103889648_103889649,103889649_103889648
103889649,No,103889648,Yes,Yes,,103889649_103889648,103889648_103889649
104057955,No,104057958,Yes,Yes,,104057955_104057958,104057958_104057955
104057958,Yes,104057955,No,Yes,,104057958_104057955,104057955_104057958
104057961,Yes,104057962,No,Yes,,104057961_104057962,104057962_104057961
104057971,Yes,104057972,No,Yes,,104057971_104057972,104057972_104057971
104416194,Yes,104416195,No,Yes,,104416194_104416195,104416195_104416194
104416196,Yes,104416197,No,Yes,,104416196_104416197,104416197_104416196
104446825,Yes,104446822,No,Yes,,104446825_104446822,104446822_104446825
104470091,Yes,104470095,Yes,Yes,,104470091_104470095,104470095_104470091
104470095,Yes,104470091,Yes,Yes,,104470095_104470091,104470091_104470095
104470095,Yes,104470096,No,Yes,,104470095_104470096,104470096_104470095
104496022,Yes,104496023,Yes,Yes,,104496022_104496023,104496023_104496022
104496023,Yes,104496022,Yes,Yes,,104496023_104496022,104496022_104496023
104524357,Yes,104524358,No,Yes,,104524357_104524358,104524358_104524357
104524367,Yes,104524366,No,Yes,,104524367_104524366,104524366_104524367
104524371,Yes,104524372,No,Yes,,104524371_104524372,104524372_104524371
104532181,No,104532183,No,Yes,,104532181_104532183,104532183_104532181
104532188,No,104532189,No,Yes,,104532188_104532189,104532189_104532188
104569394,Yes,104600463,Yes,Yes,,104569394_104600463,104600463_104569394
104581250,Yes,104726684,Yes,Yes,,104581250_104726684,104726684_104581250
104600463,Yes,104569394,Yes,Yes,,104600463_104569394,104569394_104600463
104698372,Yes,231980632,No,Yes,,104698372_231980632,231980632_104698372
104736465,No,104780983,Yes,Yes,,104736465_104780983,104780983_104736465
104780983,Yes,104736465,No,Yes,,104780983_104736465,104736465_104780983
104923206,Yes,104923207,Yes,Yes,,104923206_104923207,104923207_104923206
104923207,Yes,104923206,Yes,Yes,,104923207_104923206,104923206_104923207
104923220,No,104923221,Yes,Yes,,104923220_104923221,104923221_104923220
104923221,Yes,104923220,No,Yes,,104923221_104923220,104923220_104923221
104930165,Yes,104930166,No,Yes,,104930165_104930166,104930166_104930165
104947968,Yes,104948524,Yes,Yes,,104947968_104948524,104948524_104947968
104948524,Yes,104947968,Yes,Yes,,104948524_104947968,104947968_104948524
104987129,No,104987130,No,Yes,,104987129_104987130,104987130_104987129
104987130,No,104987129,No,Yes,,104987130_104987129,104987129_104987130
104987149,Yes,104987152,No,Yes,,104987149_104987152,104987152_104987149
104987157,Yes,104987160,No,Yes,,104987157_104987160,104987160_104987157
105169294,Yes,193827849,No,Yes,,105169294_193827849,193827849_105169294
105251032,Yes,105251040,Yes,Yes,,105251032_105251040,105251040_105251032
105251040,Yes,105251032,Yes,Yes,,105251040_105251032,105251032_105251040
105373534,No,105515506,Yes,Yes,,105373534_105515506,105515506_105373534
105384113,Yes,105384115,No,Yes,,105384113_105384115,105384115_105384113
105384126,Yes,105384129,No,Yes,,105384126_105384129,105384129_105384126
105417298,No,105486552,No,Yes,,105417298_105486552,105486552_105417298
105515506,Yes,105373534,No,Yes,,105515506_105373534,105373534_105515506
105568331,No,105568332,Yes,Yes,,105568331_105568332,105568332_105568331
105568332,Yes,105568331,No,Yes,,105568332_105568331,105568331_105568332
105599462,No,105599463,Yes,Yes,,105599462_105599463,105599463_105599462
105599463,Yes,105599462,No,Yes,,105599463_105599462,105599462_105599463
105605357,Yes,105605356,No,Yes,,105605357_105605356,105605356_105605357
105690986,Yes,105690987,No,Yes,,105690986_105690987,105690987_105690986
105712471,Yes,105712533,No,Yes,,105712471_105712533,105712533_105712471
105728452,Yes,105728451,No,Yes,,105728452_105728451,105728451_105728452
105785145,Yes,105785147,No,Yes,,105785145_105785147,105785147_105785145
105785147,No,105785145,Yes,Yes,,105785147_105785145,105785145_105785147
105785182,No,105785186,No,Yes,,105785182_105785186,105785186_105785182
105839831,Yes,105712533,No,Yes,,105839831_105712533,105712533_105839831
105901413,Yes,105901414,Yes,Yes,,105901413_105901414,105901414_105901413
105901414,Yes,105901413,Yes,Yes,,105901414_105901413,105901413_105901414
105914555,Yes,105914558,No,Yes,,105914555_105914558,105914558_105914555
106003833,Yes,59920174,Yes,Yes,,106003833_59920174,59920174_106003833
106004036,No,56579632,No,Yes,,106004036_56579632,56579632_106004036
106021353,Yes,106021359,No,Yes,,106021353_106021359,106021359_106021353
106055728,Yes,106056236,No,Yes,,106055728_106056236,106056236_106055728
106056644,Yes,106056572,No,Yes,,106056644_106056572,106056572_106056644
106125874,No,106161373,Yes,Yes,,106125874_106161373,106161373_106125874
106126380,No,106161373,Yes,Yes,,106126380_106161373,106161373_106126380
106161373,Yes,106125874,No,Yes,,106161373_106125874,106125874_106161373
106161373,Yes,106126380,No,Yes,,106161373_106126380,106126380_106161373
106173873,Yes,105712533,No,Yes,,106173873_105712533,105712533_106173873
