observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids
337009218,No,337009215,Yes,Yes,
337027070,No,318770256,No,No,
337069039,No,337069309,No,No,
337069309,No,337069039,No,No,
337071348,No,337885958,Yes,Yes,
337087098,No,304605138,Yes,No,
337089460,No,319557148,Yes,No,
337089890,Yes,320957715,No,Yes,
337090164,No,147197496,No,No,
337093849,No,315113330,Yes,No,
337102896,No,305430702,No,No,
337104441,No,260330037,Yes,No,
337116113,Yes,186357210,Yes,Yes,
337127674,Yes,337128130,No,Yes,
337128130,No,337127674,Yes,No,
337142159,Yes,337142163,No,Yes,
337142163,No,337142159,Yes,No,
337148573,No,326444237,No,No,
337149192,No,337226752,No,No,
337149749,Yes,337217045,No,Yes,
337155069,Yes,337222411,No,Yes,
337173792,Yes,337174832,No,Yes,
337174832,No,337173792,Yes,Yes,
337202823,Yes,337202824,Yes,Yes,
337202824,Yes,337202823,Yes,Yes,
337203666,No,337203729,Yes,No,
337203729,Yes,337203666,No,Yes,
337215659,Yes,337215658,No,Yes,
337217045,No,337149749,Yes,Yes,
337221678,No,336636911,No,No,
337222411,No,337155069,Yes,No,
337226752,No,337149192,No,No,
337228730,No,337228730,No,Yes,
337228747,No,336628635,Yes,No,
337228868,No,336628480,Yes,No,
337229015,No,336628438,Yes,No,
337229088,No,337228730,No,Yes,
337230223,No,337230414,No,No,
337230414,No,337230223,No,No,
337232321,Yes,337232592,No,Yes,
337232592,No,337232321,Yes,No,
337236357,No,220170408,Yes,Yes,
337236813,No,336627585,No,Yes,
337236860,No,118409447,No,No,
337264028,Yes,336627471,Yes,Yes,
337264407,No,336627366,Yes,Yes,
337264643,No,336627197,No,Yes,
337271445,Yes,138036589,Yes,Yes,
337283397,No,337283894,No,No,
337283894,No,337283397,No,No,
337285698,No,337285752,No,No,
337285752,No,337285698,No,No,
337305732,No,337305732,No,No,
337305861,No,187691041,No,No,
337305954,No,186906332,No,No,
337306310,No,174880854,No,No,
337306445,No,170800787,No,No,
337306521,No,170800728,No,No,
337306542,No,169695498,No,No,
337306597,No,156153409,No,No,
337306637,No,145631257,No,No,
337306676,No,145631248,No,No,
337306943,No,130896137,No,No,
337306982,No,124794509,No,No,
337308221,No,119222448,No,No,
337308283,No,109708256,No,No,
337323020,Yes,337324438,Yes,Yes,
337324438,Yes,337323020,Yes,Yes,
337331319,No,304035326,No,Yes,
337351646,Yes,305813740,No,Yes,
337351923,No,304973784,No,Yes,
337353746,Yes,337354201,Yes,Yes,
337354201,Yes,337353746,Yes,Yes,
337355178,Yes,337357346,Yes,Yes,
337357273,Yes,337681930,Yes,Yes,
337357346,Yes,337355178,Yes,Yes,
337363133,No,337363198,No,No,
337363198,No,337363133,No,No,
337366526,No,336626985,No,No,
337394642,Yes,303775705,Yes,Yes,
337417438,No,249733754,Yes,No,
337417586,No,240509801,Yes,No,
337417586,No,337417596,No,No,
337417596,No,337417586,No,No,
337418658,No,331684530,No,Yes,
337433509,No,303479556,No,No,
337434488,Yes,300545182,Yes,Yes,
337440647,Yes,204955976,Yes,Yes,
337444712,No,186719456,No,Yes,
337444808,Yes,337444809,No,Yes,
337444809,No,337444808,Yes,No,
337445914,No,178238331,Yes,Yes,
337446078,No,175586160,Yes,No,
337446243,No,174271348,No,No,
337446713,No,169797067,Yes,Yes,
337446958,Yes,228723012,No,Yes,
337447959,No,163880428,No,No,
337448283,No,163073216,Yes,No,
337449289,No,143252526,No,No,
337472644,Yes,337472645,Yes,Yes,
337472645,Yes,337472644,Yes,Yes,
337502932,Yes,289383325,No,Yes,
337504412,No,287402160,Yes,Yes,
337514436,No,337606309,No,No,
337552855,No,336467344,Yes,No,
337565404,No,337566289,Yes,No,
337566289,Yes,337565404,No,Yes,
337582017,No,337583041,No,No,
337582058,No,337583245,No,No,
337582154,No,337584433,No,No,
337582265,Yes,337583442,No,Yes,
337583041,No,337583041,No,No,
337583122,No,337583122,No,No,
337583245,No,337582058,No,No,
337583442,No,337582265,Yes,No,
337584710,No,337583122,No,No,
337588156,No,337588158,No,No,
337594101,No,323554229,Yes,No,
337594374,No,310644793,Yes,No,
337594532,No,337594537,No,No,
337594532,No,337594535,No,No,
337594535,No,337594532,No,No,
337594537,No,337594532,No,No,
337594547,Yes,337594548,No,Yes,
337594548,No,337594547,Yes,Yes,
337594549,Yes,337594551,Yes,Yes,
337594551,Yes,337594549,Yes,Yes,
337600640,Yes,337600645,No,Yes,
337600641,Yes,337600645,No,Yes,
337600645,No,337600641,Yes,Yes,
337604819,Yes,337604821,No,Yes,
337604821,No,334124909,Yes,Yes,
337606241,Yes,337606242,No,Yes,
337606242,No,337606241,Yes,Yes,
337606264,No,337606265,No,No,
337606265,No,337606264,No,No,
337606274,No,337606275,No,No,
337606275,No,337606274,No,No,
337606280,No,337606281,No,No,
337606281,No,337606280,No,No,
337606309,No,337514436,No,No,
337606336,No,337606338,Yes,No,
337606338,Yes,337606336,No,Yes,
337606343,Yes,337606345,No,Yes,
337606345,No,337606343,Yes,No,
337610668,No,337610669,Yes,Yes,
337610669,Yes,337610668,No,Yes,
337610679,Yes,337610681,Yes,Yes,
337610681,Yes,337610679,Yes,Yes,
337610706,No,337610708,Yes,No,
337610708,Yes,337610706,No,Yes,
337610713,Yes,337610714,No,Yes,
337610714,No,337610713,Yes,Yes,
337610724,Yes,337610725,Yes,Yes,
337610725,Yes,337610724,Yes,Yes,
337610726,No,337610727,No,No,
337610727,No,337610726,No,No,
337610729,No,337610731,Yes,No,
337610731,Yes,337610729,No,Yes,
337610787,No,337610790,No,No,
337610790,No,337610787,No,No,
337610797,No,337610800,No,No,
337610800,No,337610797,No,No,
337610804,No,337610805,No,No,
337610805,No,337610804,No,No,
337613554,Yes,337613594,No,Yes,
337613594,No,337613554,Yes,No,
337632538,No,337632539,No,No,
337632538,No,337632541,Yes,No,
337632539,No,337632538,No,No,
337632541,Yes,337632538,No,Yes,
337632555,Yes,337632558,Yes,Yes,
337632558,Yes,337632555,Yes,Yes,
337636334,Yes,337636337,Yes,Yes,
337636337,Yes,337636334,Yes,Yes,
337636352,Yes,337636353,No,Yes,
337637953,No,337637954,Yes,No,
337637954,Yes,337637953,No,Yes,
337650530,Yes,337650531,No,Yes,
337650531,No,337650530,Yes,No,
337652397,No,337652604,No,No,
337652604,No,337652397,No,No,
337664743,Yes,337664745,No,Yes,
337664745,No,337664743,Yes,No,
337674147,Yes,337674286,No,Yes,
337674286,No,337674147,Yes,No,
337681930,Yes,337357273,Yes,Yes,
337694352,Yes,337824591,No,Yes,
337705477,Yes,337705478,No,Yes,
337705478,No,337705477,Yes,No,
337707312,Yes,337707313,No,Yes,
337707313,No,337707312,Yes,Yes,
337712373,Yes,337712375,No,Yes,
337712375,No,337712373,Yes,Yes,
337712393,Yes,337712397,No,Yes,
337712397,No,337712393,Yes,No,
337712423,No,337712425,No,No,
337712425,No,337712423,No,No,
337712454,No,337712453,No,Yes,
337712476,Yes,337712477,No,Yes,
337712477,No,337712476,Yes,No,
337712489,Yes,337712494,No,Yes,
337712493,Yes,337712499,No,Yes,
337712494,No,337712489,Yes,No,
337712499,No,337712493,Yes,Yes,
337713466,Yes,337724431,No,Yes,
337716082,Yes,337716094,Yes,Yes,
337716094,Yes,337716082,Yes,Yes,
337716311,No,193981827,Yes,No,
337724431,No,337713466,Yes,No,
337725160,No,337725162,No,No,
337725162,No,337725160,No,No,
337725484,No,335917970,Yes,Yes,
337760104,Yes,337760132,Yes,Yes,
337760132,Yes,337760104,Yes,Yes,
337824591,No,337694352,Yes,No,
337861974,Yes,337861976,Yes,Yes,
337861976,Yes,337861974,Yes,Yes,
337885801,No,336887567,Yes,Yes,
337885958,Yes,337071348,No,Yes,
337887939,Yes,332696284,No,Yes,
337995289,Yes,337995387,No,Yes,
337995387,No,337995289,Yes,No,
338007030,Yes,338007031,No,Yes,
338007031,No,338007030,Yes,Yes,
338009233,Yes,107079816,Yes,Yes,
338009591,No,45189811,Yes,No,
338010743,No,73686045,Yes,No,
338026678,Yes,324398551,No,Yes,
338027232,Yes,326876805,Yes,Yes,
338027874,No,325585870,Yes,Yes,
338031190,Yes,281145211,Yes,Yes,
338034774,Yes,338034947,No,Yes,
338034947,No,338034774,Yes,Yes,
338069397,Yes,338069502,No,Yes,
338069502,No,338069397,Yes,No,
338165541,Yes,338165583,Yes,Yes,
338165583,Yes,338165541,Yes,Yes,
338166164,Yes,338166165,Yes,Yes,
338166165,Yes,338166164,Yes,Yes,
338175830,Yes,338176241,No,Yes,
338189801,No,338189803,No,No,
338189803,No,338189801,No,No,
338206231,Yes,338206230,No,Yes,
338274525,No,338274527,No,No,
338274527,No,338274525,No,No,
338316962,No,240062609,No,Yes,
338332892,Yes,338332896,No,Yes,
338332896,No,338332892,Yes,No,
338332900,No,338332901,Yes,No,
338332901,Yes,338332900,No,Yes,
338354233,No,338354236,Yes,No,
338354236,Yes,338354233,No,Yes,
338431185,No,338431251,Yes,No,
338431251,Yes,338431185,No,Yes,
338450979,No,296410864,Yes,No,
338451649,No,239892553,Yes,No,
338453399,Yes,19631162,Yes,Yes,
338462037,Yes,127725156,Yes,Yes,
338486790,Yes,338491629,Yes,Yes,
338486970,Yes,338491637,Yes,Yes,
338491629,Yes,338486790,Yes,Yes,
338491637,Yes,338486970,Yes,Yes,
338529736,No,338762379,Yes,No,
338541959,Yes,338580394,No,Yes,
338544214,No,338544252,No,No,
338544252,No,338544,No,No,
338562942,Yes,191151231,Yes,Yes,
338569655,No,127019661,Yes,Yes,
338580394,No,338541959,Yes,No,
338612661,No,338612663,No,No,
338612663,No,338612661,No,No,
338721108,No,338721108,No,Yes,
338731215,No,338731260,No,No,
338731260,No,338731215,No,No,
338733328,No,338735183,No,No,
338735183,No,338733328,No,No,
338735284,No,338735345,No,No,
338735345,No,338735284,No,No,
338740697,No,338740772,No,No,
338740772,No,338740697,No,No,
338745055,Yes,338745215,No,Yes,
338745215,No,338745055,Yes,No,
338751505,No,338751512,No,No,
338751512,No,338751505,No,No,
338751778,No,338751788,No,No,
338751788,No,338751778,No,Yes,
338755768,Yes,338756748,No,Yes,
338755769,Yes,338757230,No,Yes,
338756748,No,338755768,Yes,No,
338757230,No,338755769,Yes,No,
338759072,Yes,318400266,Yes,Yes,
338761023,Yes,24884478,No,Yes,
338762379,Yes,338529736,No,Yes,
338801111,No,338801168,No,No,
338801168,No,338801111,No,No,
338801226,No,338801263,No,No,
338801263,No,338801226,No,No,
338801365,No,338803277,No,No,
338801663,Yes,338801687,No,Yes,
338801687,No,338801663,Yes,No,
338803277,No,338801365,No,No,
338813712,No,338846557,Yes,No,
338838643,Yes,338813712,No,Yes,
338845282,Yes,338845442,No,Yes,
338845442,No,338845282,Yes,No,
338846557,Yes,338813712,No,Yes,
338848926,No,338848951,Yes,No,
338848951,Yes,338848926,No,Yes,
338907709,No,338907712,No,No,
338907712,No,338907709,No,No,
338919948,No,338919950,No,No,
338919950,No,338919948,No,No,
338919961,No,338919950,No,No,
338919986,No,338919992,No,No,
338919992,No,338919986,No,No,
338924204,No,338924205,Yes,No,
338924205,Yes,338924204,No,Yes,
338949235,Yes,338949241,No,Yes,
338949241,No,338949235,Yes,No,
338960783,Yes,338960784,No,Yes,
338960784,No,338960783,Yes,Yes,
338966241,No,338966281,No,No,
338966281,No,338966241,No,No,
338966804,No,338979207,No,No,
338966831,No,338966804,No,No,
338966984,No,338966804,No,No,
338979207,No,338966804,No,No,
339043531,No,339043569,No,No,
339043569,No,339043531,No,No,
339043589,No,339043531,No,No,
339045568,No,329133494,Yes,No,
339046861,No,339046864,No,No,
339046864,No,339046861,No,No,
339047738,Yes,339048219,No,Yes,
339048219,No,339047738,Yes,No,
339052479,No,339052527,No,No,
339052527,No,339052479,No,No,
339068410,No,339068411,No,No,
339068411,No,339068410,No,No,
339089145,Yes,182867390,No,Yes,
339094010,Yes,6455091,No,Yes,
339128162,No,339128163,Yes,No,
339128163,Yes,339128162,No,Yes,
339128187,Yes,339128191,Yes,Yes,
339128191,Yes,339128187,Yes,Yes,
339128280,No,339128282,Yes,No,
339128282,Yes,339128280,No,Yes,
339140999,No,314230331,Yes,No,
339141234,No,310637230,Yes,No,
339141763,No,308182598,Yes,No,
339168612,No,339168613,Yes,No,
339168613,Yes,339168612,No,Yes,
339173039,No,331924147,No,Yes,
339180403,No,339180510,No,No,
339180510,No,339180403,No,No,
339187881,No,199317751,Yes,Yes,
339188339,No,197192637,Yes,No,
339189573,Yes,197878329,Yes,Yes,
339190099,No,147044337,Yes,No,
339190540,No,245654841,Yes,No,
339191052,No,293407121,No,No,
339197557,Yes,245196635,No,Yes,
339225579,Yes,339226187,No,Yes,
339288274,No,323064910,Yes,No,
339321769,No,299266910,No,No,
339323750,No,189907082,Yes,No,
339413099,Yes,339413207,Yes,Yes,
339413207,Yes,339413099,Yes,Yes,
339447019,No,339447471,Yes,No,
339447471,Yes,339447019,No,Yes,
339484966,Yes,26894842,No,Yes,
339530410,No,339530504,No,Yes,
339530504,No,339530410,No,No,
339576689,No,339576790,Yes,No,
339576790,Yes,339576689,No,Yes,
339630227,No,317930830,Yes,No,
339632321,Yes,315941103,Yes,Yes,
339633536,No,339633540,Yes,No,
339633540,Yes,339633536,No,Yes,
339634567,No,315943151,Yes,No,
339660326,No,315943189,No,No,
339672753,No,339672780,No,No,
339673611,No,339673669,No,No,
339673669,No,339673611,No,No,
339690086,No,286163443,Yes,No,
339799625,Yes,281175280,No,Yes,
339800053,No,281175279,Yes,No,
339908235,Yes,63847586,No,Yes,
339915723,No,339919588,No,No,
339919588,No,339915723,No,Yes,
339945807,Yes,339946042,No,Yes,
339946042,No,339945807,Yes,No,
339948077,Yes,339948123,Yes,Yes,
339948123,Yes,339948077,Yes,Yes,
339988814,No,339990356,Yes,No,
339990356,Yes,339988814,No,Yes,
339992523,No,339992524,No,No,
339992524,No,339992523,No,No,
339993293,No,339993526,Yes,Yes,
339993526,Yes,339993293,No,Yes,
339994942,No,339994943,No,No,
339994943,No,339994942,No,No,
340035133,Yes,340035665,No,Yes,
340035665,No,340035133,Yes,Yes,
340039897,No,328928499,No,No,
340040844,No,321792016,Yes,No,
340041049,No,321619115,No,No,
340041342,No,321182938,Yes,No,
340041596,No,320452447,Yes,No,
340041735,No,320451874,Yes,No,
340042482,No,318475551,No,No,
340042636,No,318475445,Yes,No,
340042963,Yes,204952000,Yes,Yes,
340114984,Yes,340115097,No,Yes,
340115097,No,340114984,Yes,Yes,
340122341,Yes,340122342,No,Yes,
340122342,No,340122341,Yes,No,
340147007,Yes,340147022,Yes,Yes,
340147022,Yes,340147007,Yes,Yes,
340152756,Yes,340152977,No,Yes,
340152977,No,340152756,Yes,Yes,
340189664,No,340189665,No,No,
340189665,No,340189664,No,No,
340201729,Yes,340202173,No,Yes,
340202173,No,340201729,Yes,No,
340223926,No,333534613,Yes,No,
340223929,No,318428955,Yes,No,
340263454,No,340263466,Yes,No,
340263466,Yes,340263454,No,Yes,
340271186,Yes,340271239,Yes,Yes,
340271239,Yes,340271186,Yes,Yes,
340279804,No,340279805,No,No,
340279805,No,340279804,No,No,
340282163,No,340282164,No,No,
340282164,No,340282163,No,No,
340304697,Yes,340304769,No,Yes,
340304769,No,340304697,Yes,No,
340326193,No,340326194,No,Yes,
340326194,No,340326193,No,Yes,
340334437,No,328293348,Yes,No,
340337296,Yes,296427700,Yes,Yes,
340337865,Yes,296427700,Yes,Yes,
340364592,Yes,340365106,No,Yes,
340365106,No,340364592,Yes,No,
340367747,No,340368188,Yes,No,
340368188,Yes,340367747,No,Yes,
340508419,No,346586603,No,No,
340514309,Yes,340514310,Yes,Yes,
340514310,Yes,340514309,Yes,Yes,
340542613,No,340542614,No,Yes,
340542614,No,340542613,No,No,
340722576,No,340722577,No,Yes,
340722577,No,340722576,No,Yes,
340756297,No,340756302,No,No,
340756302,No,340756297,No,No,
340762548,No,341345217,No,No,
340806083,No,57384139,Yes,No,
340825934,Yes,340827355,No,Yes,
340827355,No,340825934,Yes,No,
340830977,No,340831427,No,No,
340831427,No,340830977,No,No,
340840601,No,340840934,No,No,
340840934,No,340840601,No,No,
340848497,Yes,340848415,No,Yes,
340848514,Yes,340848415,No,Yes,
340848746,Yes,340848415,No,Yes,
340848824,No,340848415,No,No,
340849098,No,340848415,No,No,
340849135,No,340848415,No,No,
340849329,No,340848415,No,No,
340891948,No,174225580,Yes,Yes,
340891953,No,174225574,Yes,No,
340988877,No,7080377,No,No,
341011035,Yes,341186087,No,Yes,
341039993,No,341340977,No,No,
341060248,Yes,303790480,Yes,Yes,
341060278,Yes,303790022,Yes,Yes,
341067932,No,341067936,Yes,No,
341067936,Yes,341067932,No,Yes,
341186087,No,341011035,Yes,No,
341303733,No,341303749,No,No,
341340977,No,341039993,No,No,
341345217,No,340762548,No,No,
341346763,No,341346882,No,No,
341346882,No,341346763,No,No,
341350057,No,341350168,No,No,
341350168,No,341350057,No,No,
341351176,No,341351177,No,No,
341351177,No,341351176,No,No,
341358186,No,341358187,No,No,
341358187,No,341358186,No,No,
341360529,No,341360530,No,No,
341360530,No,341360529,No,No,
341376290,No,341376291,No,No,
341376291,No,341376290,No,No,
341378042,No,341378043,No,No,
341378043,No,341378042,No,No,
341382907,No,341382908,No,No,
341382908,No,341382907,No,No,
341385450,No,341385019,No,No,
341399066,No,341399092,No,No,
341399092,No,341399066,No,No,
341408866,No,341409292,No,No,
341409292,No,341408866,No,No,
341420456,No,341421324,No,No,
341421324,No,341420456,No,No,
341437184,No,327570180,No,No,
341616206,No,341616207,No,No,
341616207,No,341616206,No,No,
341630296,No,341630440,No,No,
341630440,No,341630296,No,No,
341642730,No,341644567,No,No,
341644567,No,341642730,No,No,
341724204,No,341724221,No,No,
341724221,No,341724204,No,No,
341737547,No,341737550,No,No,
341737550,No,341737547,No,No,
341797657,No,341797724,No,No,
341797720,No,341798060,No,No,
341797724,No,341797657,No,No,
341798060,No,341797720,No,No,
341857226,No,341857494,No,No,
341857494,No,341857226,No,No,
341919580,No,341919582,No,No,
341919582,No,341919580,No,No,
341920526,No,341919554,No,No,
341961177,No,341961178,No,No,
341961178,No,341961177,No,No,
341997090,No,341997091,No,No,
341997091,No,341997090,No,No,
342061565,No,342062205,No,No,
342062205,No,342061565,No,No,
342065333,No,342065335,No,No,
342065334,No,342065335,No,No,
342065335,No,342065334,No,No,
342065335,No,342065333,No,No,
342065336,No,342065335,No,No,
342103069,No,342103070,No,No,
342103070,No,342103069,No,No,
342135205,No,342135206,No,No,
342135206,No,342135205,No,No,
342180745,No,342181277,No,No,
342181277,No,342180745,No,No,
342189956,No,342190347,No,No,
342190347,No,342189956,No,No,
342192068,No,342192400,No,No,
342192400,No,342192068,No,No,
342196287,No,342196439,No,No,
342196439,No,342196287,No,No,
342257738,No,342257739,No,No,
342257739,No,342257738,No,No,
342312706,No,342312708,No,No,
342312708,No,342312706,No,No,
342406111,No,342406216,No,No,
342406216,No,342406111,No,No,
342464524,No,91378686,No,No,
342467270,No,342467274,No,No,
342467274,No,342467270,No,No,
342469045,No,342469047,No,No,
342469047,No,342469045,No,No,
342469665,No,342469666,No,No,
342469666,No,342469665,No,No,
342471509,No,342471510,No,No,
342471510,No,342471509,No,No,
342472344,No,342472345,No,No,
342472345,No,342472344,No,No,
342472833,No,342472835,No,No,
342472835,No,342472833,No,No,
342474415,No,342474423,No,No,
342474423,No,342474415,No,No,
342477389,No,342477392,No,No,
342477392,No,342477389,No,No,
342667381,No,342667384,No,No,
342667384,No,342667381,No,No,
342669139,No,342669141,No,No,
342669141,No,342669139,No,No,
342669142,No,342669145,No,No,
342669145,No,342669142,No,No,
342669148,No,342669149,No,No,
342669149,No,342669148,No,No,
342669150,No,342669154,No,No,
342669154,No,342669150,No,No,
342669157,No,342669162,No,No,
342669162,No,342669157,No,No,
342671721,No,342671724,No,No,
342671725,No,342671727,No,No,
342671727,No,342671725,No,No,
342769911,No,342770258,No,No,
342770258,No,342769911,No,No,
342880928,No,342880929,No,No,
342880929,No,342880928,No,No,
343028661,No,343028936,No,No,
343028936,No,343028661,No,No,
343309720,No,343309721,No,No,
343309721,No,343309720,No,No,
343316682,No,343318366,No,No,
343318366,No,343316682,No,No,
343395388,No,343395392,No,No,
343395392,No,343395388,No,No,
343406813,No,343404183,No,No,
343458739,No,343458837,No,No,
343458837,No,343458739,No,No,
343628283,No,343628287,No,No,
343628287,No,343628283,No,No,
343721084,No,343984243,No,No,
343820152,No,343820153,No,No,
343820153,No,343820152,No,No,
343844270,No,345067523,No,No,
343845976,No,343846049,No,No,
343846049,No,343845976,No,No,
343904073,No,343904076,No,No,
343904076,No,343904073,No,No,
343984243,No,343984243,No,No,
344009421,No,318770256,No,No,
344027830,No,344027831,No,No,
